dataset,CV_fold,n_trees,model,parameters,perf_measure,perf_value,Conf_Matrix
phishing.csv,0,1,base,None,acc,0.9105691056910569,"[array([[126,  10],
       [ 12,  98]])]"
phishing.csv,0,1,base,None,f1,0.9104852623561392,"[array([[126,  10],
       [ 12,  98]])]"
phishing.csv,0,1,base,None,auc,0.9086898395721925,"[array([[126,  10],
       [ 12,  98]])]"
phishing.csv,0,1,wagging,None,acc,0.9308943089430894,"[array([[128,   8],
       [  9, 101]])]"
phishing.csv,0,1,wagging,None,f1,0.9308631005924691,"[array([[128,   8],
       [  9, 101]])]"
phishing.csv,0,1,wagging,None,auc,0.9296791443850267,"[array([[128,   8],
       [  9, 101]])]"
phishing.csv,0,1,AdaBoost,None,acc,0.9512195121951219,"[array([[129,   7],
       [  5, 105]])]"
phishing.csv,0,1,AdaBoost,None,f1,0.9512585756488194,"[array([[129,   7],
       [  5, 105]])]"
phishing.csv,0,1,AdaBoost,None,auc,0.9515374331550802,"[array([[129,   7],
       [  5, 105]])]"
phishing.csv,0,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",acc,0.9227642276422764,"[array([[126,  10],
       [  9, 101]])]"
phishing.csv,0,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",f1,0.9309231553854,"[array([[127,   9],
       [  8, 102]])]"
phishing.csv,0,1,Grouped_Mixed_Bagging,"[[0.3, 0.7, 0.0], 3.0]",auc,0.930548128342246,"[array([[127,   9],
       [  8, 102]])]"
phishing.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",acc,0.943089430894309,"[array([[128,   8],
       [  6, 104]])]"
phishing.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",f1,0.939094527391504,"[array([[127,   9],
       [  6, 104]])]"
phishing.csv,0,1,Incremental_Mixed_Bagging,"[[-2.0, 0.0]]",auc,0.9350935828877006,"[array([[127,   9],
       [  7, 103]])]"
phishing.csv,1,1,base,None,acc,0.8780487804878049,"[array([[123,  13],
       [ 17,  93]])]"
phishing.csv,1,1,base,None,f1,0.8778033070185775,"[array([[123,  13],
       [ 17,  93]])]"
phishing.csv,1,1,base,None,auc,0.874933155080214,"[array([[123,  13],
       [ 17,  93]])]"
phishing.csv,1,1,wagging,None,acc,0.8983739837398373,"[array([[123,  13],
       [ 12,  98]])]"
phishing.csv,1,1,wagging,None,f1,0.8984164049785295,"[array([[123,  13],
       [ 12,  98]])]"
phishing.csv,1,1,wagging,None,auc,0.8976604278074867,"[array([[123,  13],
       [ 12,  98]])]"
phishing.csv,1,1,AdaBoost,None,acc,0.9105691056910569,"[array([[126,  10],
       [ 12,  98]])]"
phishing.csv,1,1,AdaBoost,None,f1,0.9104852623561392,"[array([[126,  10],
       [ 12,  98]])]"
phishing.csv,1,1,AdaBoost,None,auc,0.9086898395721925,"[array([[126,  10],
       [ 12,  98]])]"
phishing.csv,1,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 2.0]",acc,0.9105691056910569,"[array([[124,  12],
       [ 10, 100]])]"
phishing.csv,1,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 2.0]",f1,0.8943935805724423,"[array([[122,  14],
       [ 12,  98]])]"
phishing.csv,1,1,Grouped_Mixed_Bagging,"[[0.2, 0.8, 0.0], 2.0]",auc,0.9039438502673797,"[array([[121,  15],
       [  9, 101]])]"
phishing.csv,1,1,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",acc,0.9146341463414634,"[array([[124,  12],
       [  9, 101]])]"
phishing.csv,1,1,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",f1,0.9107476223474723,"[array([[122,  14],
       [  8, 102]])]"
phishing.csv,1,1,Incremental_Mixed_Bagging,"[[-4.0, 2.0]]",auc,0.8985294117647058,"[array([[122,  14],
       [ 11,  99]])]"
phishing.csv,2,1,base,None,acc,0.9186991869918699,"[array([[127,   9],
       [ 11,  99]])]"
phishing.csv,2,1,base,None,f1,0.9186229657783085,"[array([[127,   9],
       [ 11,  99]])]"
phishing.csv,2,1,base,None,auc,0.9169117647058823,"[array([[127,   9],
       [ 11,  99]])]"
phishing.csv,2,1,wagging,None,acc,0.9390243902439024,"[array([[128,   8],
       [  7, 103]])]"
phishing.csv,2,1,wagging,None,f1,0.9390498429871177,"[array([[128,   8],
       [  7, 103]])]"
phishing.csv,2,1,wagging,None,auc,0.9387700534759359,"[array([[128,   8],
       [  7, 103]])]"
phishing.csv,2,1,AdaBoost,None,acc,0.8943089430894309,"[array([[121,  15],
       [ 11,  99]])]"
phishing.csv,2,1,AdaBoost,None,f1,0.8944638740097423,"[array([[121,  15],
       [ 11,  99]])]"
phishing.csv,2,1,AdaBoost,None,auc,0.8948529411764705,"[array([[121,  15],
       [ 11,  99]])]"
phishing.csv,2,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",acc,0.9390243902439024,"[array([[128,   8],
       [  7, 103]])]"
phishing.csv,2,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",f1,0.935011434198426,"[array([[127,   9],
       [  7, 103]])]"
phishing.csv,2,1,Grouped_Mixed_Bagging,"[[0.4, 0.4, 0.2], 2.0]",auc,0.9342245989304813,"[array([[128,   8],
       [  8, 102]])]"
phishing.csv,2,1,Incremental_Mixed_Bagging,"[[-3.0, 2.0]]",acc,0.926829268292683,"[array([[127,   9],
       [  9, 101]])]"
phishing.csv,2,1,Incremental_Mixed_Bagging,"[[-2.0, 1.0]]",f1,0.9266819842111463,"[array([[129,   7],
       [ 11,  99]])]"
